name;ra;dec;amplitude;beyond1std;fpr_mid20;fpr_mid35;fpr_mid50;fpr_mid65;fpr_mid80;linear_trend;max_slope;med_abs_dev;med_buf_range_per;pair_slope_trend;percent_amplitude;pdfp;skew;kurtosis;std;ls;rcorbor;magratio;data_num;object;dmjd
CSS120218:123308+072839;188.284586;7.477412;1.35;0.333333;0.145476;0.297828;0.434685;0.612035;0.772609;-0.000481;387.09677;0.29;1;0.466667;1.333458;1.291601;0.720451;0.481369;0.465225;10276.23644;0.008032;0.497992;249;AGN;55976
CSS120201:100338+433057;150.910386;43.515839;0.902208;0.315789;0.147655;0.435768;0.564753;0.732925;0.849582;-0.001628;118.284127;0.385262;1;0.5;1.238412;1.367764;-0.093384;-0.892505;0.478517;1.670813;0;0.473684;19;AGN;55959
CSS120131:100127+241947;150.364359;24.329897;1.21;0.280788;0.131944;0.240605;0.334226;0.464795;0.665879;-0.000258;275.449102;0.33;1;0.566667;1.964831;1.660321;0.147161;-0.156174;0.499442;3671.07596;0;0.492611;203;AGN;55958
CSS120130:154151-070024;235.463205;-7.006841;1.145;0.338462;0.174145;0.331344;0.474344;0.671368;0.886634;-0.000487;245.786517;0.345;1;0.466667;1.207911;1.23185;0.606176;-0.200694;0.496874;10347.81404;0;0.5;130;AGN;55957
CSS120129:142925+425721;217.353265;42.955976;1.64;0.251429;0.105638;0.26119;0.350841;0.501374;0.807273;-0.000495;344.110854;0.25;1;0.566667;2.872576;1.282243;0.904394;1.496956;0.495051;3577.03412;0.017143;0.491429;175;AGN;55956
CSS120126:115817+362111;179.571608;36.353208;1.435;0.305344;0.096283;0.152315;0.252988;0.47474;0.772703;-0.000468;298.568507;0.27;1;0.466667;2.597493;2.092555;-0.222559;0.135563;0.519245;3426.698107;0;0.496183;262;AGN;55953
CSS120125:124504+112437;191.265012;11.410514;1.245;0.409091;0.184519;0.305695;0.494385;0.703494;0.831306;-0.000637;275.641026;0.53;1;0.466667;1.779595;1.95459;0.220728;-1.007995;0.687032;5137.92674;0;0.5;88;AGN;55952
CSS120121:012552+043046;21.46648;4.51294;1.545;0.270677;0.163613;0.301749;0.436402;0.611456;0.784529;-0.000327;283.367557;0.21;1;0.433333;3.943054;0.940473;0.355809;1.590317;0.387354;3459.83744;0;0.5;266;AGN;55948
CSS120121:125033-021829;192.637076;-2.307923;1.155;0.283582;0.156175;0.264693;0.42016;0.610559;0.878518;-0.000357;185.344828;0.22;1;0.466667;0.995262;0.962006;1.024596;0.941451;0.387853;3511.833173;0.003731;0.492537;268;AGN;55948
CSS120119:100914+152400;152.310406;15.40009;1.165;0.327586;0.156354;0.331143;0.453098;0.598442;0.769298;-0.000472;264.748201;0.36;1;0.5;1.355049;1.41601;0.350902;-0.418102;0.494666;10088.17364;0;0.494253;174;AGN;55946
CSS120118:144243+261453;220.68105;26.247913;1.088068;0.30303;0.128542;0.24782;0.420898;0.626667;0.863719;-0.001109;184.300223;0.243088;1;0.466667;0.804481;1.193425;0.980844;0.225977;0.517149;4934.95816;0.030303;0.5;66;AGN;55945
CSS120118:103349+020350;158.45327;2.063932;1.05;0.366337;0.214944;0.312812;0.460907;0.608176;0.888013;-0.000277;201.030928;0.35;1;0.466667;1.443431;1.400023;0.2084;-0.755038;0.499334;3027.85588;0;0.49505;101;AGN;55945
CSS120113:125809+351943;194.538735;35.328642;1.19;0.212996;0.062531;0.1634;0.237003;0.341981;0.910937;-0.000584;1405.405413;0.24;1;0.533333;2.250873;2.303474;-0.996164;0.374133;0.475635;10284.243;0;0.480144;277;AGN;55940
CSS120102:083205+441006;128.021953;44.168378;1.23;0.304348;0.168374;0.300132;0.421822;0.567869;0.779597;-0.00041;558.441558;0.28;1;0.6;1.14783;1.232853;0.808997;0.745844;0.45806;10052.3066;0.008696;0.495652;230;AGN;55929
CSS120102:231111+020133;347.794007;2.025981;1.305;0.404255;0.146489;0.289764;0.443548;0.632269;0.793409;-0.000556;648.208469;0.445;1;0.4;2.118857;1.933696;0.279582;-0.75275;0.652603;10755.49332;0;0.5;94;AGN;55929
CSS120101:152747+211442;231.9447;21.244892;1.44;0.320144;0.132688;0.23393;0.369493;0.575929;0.789379;-0.000443;259.358289;0.295;0.996403;0.566667;1.421029;1.529714;0.779393;0.925688;0.508834;5176.0352;0.014388;0.492806;278;AGN;55928
CSS111231:094511+174545;146.295991;17.762443;0.978511;0.317073;0.169491;0.243854;0.327844;0.435099;0.801081;-0.000604;84.193005;0.30162;1;0.466667;1.24395;1.623917;0.237191;-0.452214;0.493703;0.864792;0;0.487805;41;AGN;55927
CSS111229:093755+135212;144.477321;13.870379;2.76;0.266332;0.159318;0.26887;0.430443;0.565483;0.790126;-0.000488;284.069098;0.35;0.994975;0.433333;28.107171;1.59214;-0.413315;5.235134;0.631503;0.499386;0.015075;0.497487;199;AGN;55925
CSS111225:011729+085854;19.371788;8.981786;1.405;0.296296;0.119019;0.216758;0.384528;0.543283;0.793177;-0.000493;263.888889;0.33;1;0.5;2.076097;1.485699;0.478676;0.175655;0.523339;0.997055;0.007407;0.496296;135;AGN;55921
CSS111130:045751+094123;74.460646;9.689823;1.36;0.336585;0.192543;0.345261;0.494314;0.67523;0.837555;-0.000656;222.570533;0.42;1;0.533333;1.831392;1.41036;0.478929;-0.529944;0.549012;4968.30648;0.009756;0.492683;205;AGN;55896
CSS111118:015302+183230;28.25841;18.54204;1.935;0.23;0.138901;0.273387;0.361173;0.504438;0.738769;-0.000321;214.007782;0.285;0.99;0.533333;8.906639;1.504311;-0.531381;3.729856;0.538083;1.99491;0;0.5;100;AGN;55884
CSS111006:000521+264916;1.337332;26.821089;1.33;0.378151;0.122971;0.265224;0.460864;0.673393;0.856594;-0.000518;361.111111;0.34;1;0.5;1.618155;1.588835;0.022383;-0.388331;0.475233;10323.6282;0.004202;0.5;238;AGN;55841
CSS110924:015848-105610;29.698923;-10.936048;1.35;0.257485;0.140466;0.254677;0.373707;0.534923;0.74179;-0.000408;204.047218;0.26;1;0.5;1.779713;1.272262;0.692888;1.035102;0.462803;10384.06196;0.011976;0.479042;167;AGN;55829
CSS110628:135506+123955;208.775598;12.665133;0.862006;0.35;0.08972;0.141489;0.326494;0.494312;0.885701;-0.000691;95.719386;0.143841;1;0.578947;1.145091;1.21259;0.319476;0.018198;0.412748;37.305426;0;0.5;20;AGN;55741
CSS110607:153351+393454;233.46358;39.581649;1.485;0.352941;0.119792;0.253699;0.383442;0.579278;0.822718;-0.000642;294.372295;0.45;1;0.566667;2.767038;2.159578;0.11008;-0.474768;0.626206;10200.39604;0.006536;0.490196;153;AGN;55720
CSS110603:150136-102423;225.399302;-10.406525;1.105;0.247191;0.141274;0.224131;0.320479;0.455772;0.672262;-0.000175;174.959871;0.23;1;0.4;1.421029;1.281909;0.235806;0.549322;0.397859;0.312253;0;0.494382;178;AGN;55716
CSS110524:122045+145617;185.186817;14.937812;1.14;0.286585;0.214966;0.296721;0.401956;0.509632;0.781253;-0.00046;290.676417;0.305;1;0.466667;1.228341;1.426987;0.596535;0.154229;0.473306;5239.88664;0;0.5;164;AGN;55706
CSS110524:130438+012742;196.158516;1.461651;0.69;0.348148;0.170546;0.29193;0.431828;0.613463;0.803692;-0.000242;130.434783;0.2;1;0.533333;0.995262;0.857983;-0.08269;-0.524296;0.277048;5255.78656;0;0.485185;270;AGN;55706
CSS110503:105840+300256;164.668179;30.048846;1.035;0.321429;0.16441;0.236602;0.360812;0.580707;0.78532;-0.00019;239.685658;0.29;1;0.5;1.40988;1.302101;0.183209;-0.223675;0.427672;0.95041;0;0.5;168;AGN;55685
CSS110429:105951+215310;164.963008;21.886028;0.942957;0.4;0.27673;0.42642;0.573222;0.671928;0.801533;-0.000459;117.121401;0.498382;1;0.458333;1.755208;2.056352;-0.166171;-1.39119;0.579408;2.754009;0;0.48;25;AGN;55681
CSS110427:133817+395512;204.569849;39.919975;1.26;0.39;0.216782;0.314595;0.430775;0.66959;0.805488;-0.000369;173.258004;0.44;1;0.5;2.630627;2.085749;-0.018186;-0.836345;0.59497;0.996044;0;0.5;100;AGN;55679
CSS110426:144243+261453;220.681007;26.247907;1.088068;0.315068;0.119407;0.206321;0.356598;0.602562;0.846778;-0.001083;184.300223;0.20781;1;0.4;0.770636;1.191459;1.073911;0.535992;0.504387;4934.95816;0.027397;0.493151;73;AGN;55678
CSS110408:150400+352022;226.000013;35.33954;1.325;0.285068;0.15595;0.302977;0.451196;0.634887;0.836325;-0.000477;183.076923;0.3;1;0.466667;1.831392;1.225144;0.801777;0.347034;0.494503;5227.99812;0.004525;0.493213;221;AGN;55660
CSS110405:121218+181621;183.073101;18.27236;1.48;0.327869;0.176344;0.264432;0.35228;0.541984;0.791006;-0.000236;236.897275;0.345;1;0.466667;4.888374;1.818997;-0.244652;0.27028;0.533799;1282.526475;0;0.5;122;AGN;55657
CSS110401:101114-161914;152.806489;-16.320509;2.99;0.130841;0.23661;0.397204;0.534211;0.638548;0.82381;-0.000666;720.125786;0.39;0.981308;0.433333;63.268772;1.35788;-2.656198;14.214593;0.745886;8975.49924;0;0.495327;107;AGN;55653
CSS110401:110735-011155;166.895413;-1.198437;1.285;0.277778;0.117678;0.263322;0.421103;0.567885;0.78449;-0.000397;349.489796;0.28;1;0.533333;1.488857;1.263776;0.71132;0.952295;0.463066;10415.85816;0.011111;0.494444;180;AGN;55653
CSS110330:124826+321528;192.106637;32.257477;1.31;0.297521;0.182113;0.303346;0.402433;0.532515;0.838664;-0.000295;286.987522;0.38;1;0.533333;2.250873;1.742559;0.352892;-0.40439;0.588077;33.240107;0;0.495868;121;AGN;55651
CSS110330:154031+152432;235.12988;15.408727;1.525;0.304813;0.140177;0.294942;0.431229;0.625046;0.801596;-0.000402;211.246201;0.29;1;0.433333;3.207266;1.255957;0.126734;0.711973;0.454896;3499.944093;0;0.491979;187;AGN;55651
CSS110330:113333-042103;173.389503;-4.350877;2.38;0.202765;0.164849;0.295438;0.441937;0.600449;0.787472;-0.00023;680.473373;0.26;0.995392;0.533333;14.703628;1.064293;-1.037909;9.508325;0.4508;0.997615;0.004608;0.493088;217;AGN;55651
CSS110328:161209+341636;243.035424;34.276656;1.06;0.310714;0.126912;0.258267;0.384906;0.593687;0.78209;-0.000294;187.817259;0.22;1;0.566667;0.97697;0.957138;0.721817;1.191996;0.332451;10675.43896;0;0.492857;280;AGN;55649
CSS110324:120637-030046;181.654961;-3.012945;1.065;0.318182;0.175241;0.315148;0.445017;0.584203;0.76306;-0.000206;215.953307;0.345;1;0.466667;1.157722;1.437771;0.471499;-0.370984;0.485133;2328.73974;0;0.5;88;AGN;55645
CSS110311:144354+202212;220.975817;20.369815;1.165;0.346154;0.156478;0.245429;0.3837;0.591277;0.785186;-0.000428;284.836066;0.335;1;0.566667;1.618155;1.564224;0.29317;-0.434333;0.515406;10335.9714;0;0.5;182;AGN;55632
CSS110311:145046+165905;222.689783;16.984372;1.24;0.289617;0.135205;0.277256;0.380598;0.586783;0.803113;-0.000183;221.276596;0.25;1;0.5;1.488857;1.157936;0.598121;0.665194;0.42268;2620.89401;0;0.486339;183;AGN;55632
CSS110310:125619+344946;194.077664;34.829431;1.27;0.33125;0.159495;0.293349;0.445817;0.630757;0.780948;-0.00028;347.715736;0.34;1;0.466667;1.93765;1.319064;0.436357;0.203337;0.471508;2571.03614;0;0.49375;160;AGN;55631
CSS110309:132244-161725;200.681709;-16.290273;0.975;0.337931;0.128777;0.259001;0.415398;0.655698;0.781813;-0.000178;120.171674;0.28;1;0.533333;1.421029;1.419037;-0.120113;-0.427345;0.416531;1288.47565;0;0.489655;145;AGN;55630
CSS110305:105201+332015;163.003181;33.337357;1.185;0.276243;0.169866;0.296985;0.404755;0.516022;0.797962;-0.000623;196.296296;0.29;1;0.466667;1.013724;1.316029;0.939907;0.706027;0.494006;9415.0808;0.01105;0.497238;181;AGN;55626
CSS110305:124033+281647;190.137537;28.279752;1.675;0.326087;0.23057;0.360923;0.478095;0.636371;0.857045;-0.000571;237.762238;0.385;1;0.433333;3.873424;1.433653;0.350536;0.118509;0.570132;5195.78368;0.014493;0.5;138;AGN;55626
CSS110305:102739+284426;156.914195;28.740511;1.135;0.315789;0.163643;0.276848;0.425543;0.573391;0.879224;-0.000331;287.798409;0.38;1;0.5;1.37684;1.573758;0.392037;-0.486189;0.533653;2.31381;0;0.496241;133;AGN;55626
CSS110302:122756+224846;186.982786;22.812696;1.17;0.315217;0.168406;0.298653;0.419601;0.631449;0.843872;-0.000397;232.33909;0.31;1;0.466667;1.37684;1.3797;0.750621;0.151629;0.50432;9343.07236;0;0.48913;184;AGN;55623
CSS110302:104026+200625;160.108892;20.106607;1.15;0.359116;0.204354;0.293334;0.442388;0.610069;0.809109;-0.000315;506.550219;0.37;1;0.566667;1.333458;1.472575;0.401058;-0.635574;0.518954;5179.91214;0;0.491713;181;AGN;55623
CSS110302:102326+165727;155.857431;16.957474;1.176235;0.316456;0.191819;0.261116;0.397309;0.578383;0.725873;-0.00049;166.295304;0.278877;1;0.533333;1.250515;1.269293;0.645342;0.411483;0.468324;7339.7098;0;0.493671;79;AGN;55623
CSS110302:100618+174047;151.577002;17.679661;1.255;0.32716;0.21997;0.357641;0.503264;0.66795;0.821954;-0.000435;236.318408;0.33;1;0.5;1.558586;1.223489;0.640845;0.051308;0.468489;3672.374493;0;0.490741;324;AGN;55623
CSS110223:094557+065625;146.4869;6.940192;1.115;0.382353;0.176096;0.323996;0.467566;0.700524;0.84425;-0.000429;381.443299;0.38;1;0.433333;1.128139;1.472634;0.466226;-0.521713;0.528624;3681.625987;0;0.488235;170;AGN;55616
CSS110210:105845+182131;164.685991;18.358704;1.405;0.344498;0.179619;0.314445;0.427191;0.590106;0.780457;-0.000445;336.298933;0.41;1;0.466667;3.405549;1.880027;0.019637;-0.583845;0.557893;3503.868933;0;0.492823;209;AGN;55603
CSS110108:100748+354713;151.949587;35.786657;1.495;0.286486;0.131618;0.230455;0.346048;0.525952;0.739454;-0.000208;316.062176;0.3;1;0.533333;3.130475;1.573267;0.148684;0.472976;0.503632;0.485596;0;0.497297;185;AGN;55570
CSS101213:232639+370151;351.662702;37.030729;1.021502;0.253731;0.15406;0.220187;0.34862;0.461378;0.594748;-0.000212;68.750872;0.22997;1;0.533333;1.187409;1.152106;0.518771;0.972475;0.372253;0.759491;0;0.492537;67;AGN;55544
CSS101211:111020+234147;167.584345;23.696519;1.135;0.321101;0.192686;0.29254;0.441841;0.589312;0.775117;-0.000328;260.948905;0.335;1;0.466667;1.523454;1.360762;0.468584;-0.277717;0.476937;0.996942;0;0.5;218;AGN;55542
CSS101115:090332+225200;135.884942;22.866847;1.445;0.33913;0.227755;0.396772;0.526721;0.679081;0.819588;-0.000705;270.92511;0.405;1;0.6;1.432178;1.421152;0.614121;-0.314583;0.601083;5510.5089;0.026087;0.5;230;AGN;55516
CSS101113:041028-180936;62.617411;-18.159952;1.005;0.270492;0.118811;0.218154;0.30767;0.457897;0.79217;-0.000285;146.776406;0.18;1;0.433333;0.949824;1.057976;0.873677;1.065586;0.36671;0.996975;0;0.5;122;AGN;55514
CSS101013:042534-073153;66.393661;-7.531379;1.13;0.330579;0.172547;0.308197;0.454194;0.622299;0.788103;-0.00014;212.074304;0.28;1;0.566667;1.167704;1.176344;0.298105;0.032301;0.388212;2600.89533;0;0.495868;242;AGN;55483
CSS101011:022913+032340;37.304784;3.394268;1.3;0.326389;0.140504;0.288382;0.373984;0.591009;0.741993;-0.000269;331.641286;0.365;1;0.5;2.235902;1.608333;0.311593;-0.255088;0.54274;2575.96956;0;0.5;144;AGN;55481
CSS101011:012655-022053;21.730169;-2.347888;1.1;0.333333;0.159408;0.268086;0.380169;0.547397;0.766564;-0.000361;265.84507;0.34;1;0.533333;1.728978;1.70778;0.097201;-0.574309;0.51107;0.613414;0;0.494949;99;AGN;55481
CSS100706:153957-074145;234.988645;-7.696022;2.36;0.216867;0.131245;0.267765;0.456836;0.62108;0.811162;-0.000626;245.051838;0.235;0.987952;0.466667;12.001558;1.118671;0.221194;4.49797;0.563884;10288.15788;0.036145;0.5;166;AGN;55384
CSS100705:151045+133655;227.687066;13.614962;1.075;0.338843;0.157044;0.313819;0.474807;0.660052;0.856767;-0.000254;297.202798;0.36;1;0.466667;1.355049;1.462691;0.377966;-0.625712;0.516775;0.685259;0;0.495868;121;AGN;55383
CSS100704:152354+275744;230.976615;27.962251;1.155;0.321678;0.182948;0.276926;0.43063;0.615738;0.785168;-0.00032;247.78761;0.31;1;0.533333;1.488857;1.284178;0.495932;-0.254299;0.475621;2543.02482;0;0.496503;143;AGN;55382
CSS100610:150228+205857;225.615267;20.982657;1.21;0.268293;0.170265;0.308022;0.418838;0.546737;0.795089;-0.000295;325.153374;0.27;1;0.533333;1.488857;1.156354;0.569059;0.809075;0.415315;0.996963;0;0.497561;205;AGN;55358
CSS100605:111812-041324;169.551797;-4.223385;1.265;0.242553;0.13351;0.242321;0.389667;0.530276;0.825754;-0.000126;190.20979;0.19;1;0.433333;2.467369;0.91407;-0.652111;2.982892;0.340814;2570.10246;0;0.493617;235;AGN;55353
CSS100517:133852+320537;204.715508;32.093515;1.46;0.308271;0.162714;0.304027;0.458215;0.651404;0.834888;-0.000573;226.519337;0.35;0.984962;0.433333;1.228435;1.461095;0.955;0.756627;0.589488;2534.11217;0.022556;0.488722;133;AGN;55334
CSS100415:125033-021828;192.637076;-2.307923;1.155;0.283582;0.156175;0.264693;0.42016;0.610559;0.878518;-0.000357;185.344828;0.22;1;0.466667;0.995262;0.962006;1.024596;0.941451;0.387853;3511.833173;0.003731;0.492537;268;AGN;55302
CSS100413:171103+380604;257.761683;38.101017;1.025;0.275974;0.12885;0.270413;0.369857;0.541022;0.767955;-0.000251;264.423077;0.19;1;0.5;0.819701;0.947565;1.165419;1.600352;0.358983;3592.970893;0;0.483766;308;AGN;55300
CSS100413:150641+241912;226.669468;24.319958;1.505;0.30137;0.196813;0.296499;0.438685;0.622828;0.820222;-0.000226;254.867257;0.34;1;0.466667;2.499452;1.391181;0.578174;0.019773;0.537783;2623.90977;0.009132;0.488584;219;AGN;55300
CSS100405:125956+032434;194.984139;3.409195;1.08;0.355987;0.376717;0.525923;0.609346;0.719796;0.84972;-0.000407;1111.111094;0.34;1;0.466667;0.762316;1.003742;0.496277;-0.36594;0.402498;3503.857853;0.003236;0.498382;309;AGN;55292
CSS100320:131757+452058;199.487634;45.34948;1;0.316832;0.184001;0.31781;0.468278;0.641944;0.891249;-4.2e-05;2935.483842;0.27;1;0.533333;0.887991;1.038367;0.741721;0.180888;0.422895;4.436179;0;0.49505;101;AGN;55276
CSS100314:091556+270944;138.98211;27.162113;0.975;0.327731;0.13484;0.290825;0.420649;0.559374;0.810983;-0.000263;141.831239;0.33;1;0.5;1.167704;1.378177;0.376138;-0.290134;0.436184;1.901904;0;0.487395;119;AGN;55270
CSS100217:124326+360245;190.859956;36.045716;1.34;0.262443;0.164194;0.253834;0.379487;0.53345;0.701487;-0.000195;341.17647;0.24;1;0.5;1.128139;1.102966;1.113468;2.775471;0.399122;3428.03688;0.013575;0.493213;221;AGN;55245
CSS100217:122946+355830;187.440454;35.974863;1.08;0.315217;0.145227;0.236973;0.387292;0.541638;0.741356;-0.000379;190.371991;0.28;1;0.466667;1.041716;1.419371;0.580455;0.182515;0.48011;0.539291;0;0.5;92;AGN;55245
CSS100217:124506+273813;191.275277;27.637143;1.115;0.306931;0.166887;0.276571;0.395954;0.521623;0.720515;-0.000287;962.264142;0.35;1;0.466667;1.754229;1.622614;0.224641;-0.361179;0.494924;0.759459;0;0.49505;101;AGN;55245
CSS100217:144559+200820;221.49431;20.138838;1.385;0.235294;0.205761;0.343088;0.532144;0.690204;0.871377;-0.000793;257.575757;0.295;0.980392;0.533333;0.896686;1.192706;1.155568;0.516856;0.611028;10483.5588;0.04902;0.5;204;AGN;55245
CSS100215:111423+294252;168.594357;29.71445;0.671878;0.45;0.177143;0.324346;0.524469;0.746457;0.929234;-0.00101;94.357933;0.390906;1;0.526316;0.896202;1.274018;-0.160123;-1.262893;0.436665;0.892125;0;0.5;20;AGN;55243
CSS100215:122311+233655;185.794712;23.615176;0.973911;0.333333;0.102532;0.367038;0.504026;0.608076;0.720213;-1.5e-05;67.591264;0.429047;1;0.470588;1.622988;1.530027;-0.101929;-0.841655;0.528376;4.748105;0;0.5;18;AGN;55243
CSS100108:034102+093524;55.258593;9.590135;0.96222;0.451613;0.142622;0.269264;0.54609;0.712399;0.873007;-0.000346;211.24386;0.428071;1;0.466667;0.92115;1.322562;0.513645;-0.648695;0.529339;3.151005;0;0.483871;31;AGN;55205
CSS091125:110034+160808;165.140897;16.135638;1.34;0.328767;0.134084;0.239435;0.385443;0.58118;0.840055;-0.00027;256.756757;0.24;1;0.466667;2.076097;1.199743;-0.093703;0.302976;0.368819;2623.933;0;0.490411;365;AGN;55161
CSS090917:035155-082319;57.978389;-8.388669;1.365;0.258741;0.167871;0.275618;0.406099;0.548344;0.69817;-0.000321;270.693512;0.32;1;0.466667;2.076097;1.487965;0.617304;0.249787;0.533492;2547.02194;0.006993;0.496503;143;AGN;55092
CSS090828:031224+130219;48.1019;13.03867;1.405;0.286713;0.135668;0.267528;0.398039;0.61563;0.781287;-0.000368;1874.999983;0.27;1;0.533333;2.732502;1.389744;0.166747;0.58227;0.500869;0.527438;0;0.482517;143;AGN;55072
CSS090826:033311-070433;53.297125;-7.075848;1.185;0.354651;0.162076;0.336217;0.454455;0.578306;0.764898;-0.000263;236.486487;0.35;1;0.5;1.66683;1.484023;0.155258;-0.618439;0.489322;2596.97769;0;0.5;172;AGN;55070
CSS090817:012950-065225;22.458274;-6.873571;0.879505;0.222222;0.072535;0.141646;0.218111;0.366231;0.643318;-0.000427;90.001165;0.168609;1;0.428571;0.696677;1.003141;1.051769;1.081919;0.452715;7.444693;0;0.444444;9;AGN;55061
CSS090817:005505-024535;13.771167;-2.759864;1.16;0.405405;0.134447;0.374573;0.529308;0.727487;0.876189;-0.000242;217.61658;0.48;1;0.566667;1.654606;1.771032;0.130072;-0.964552;0.589246;0.997777;0;0.486486;74;AGN;55061
CSS090513:091615+204514;139.062492;20.753956;1.065354;0.333333;0.141122;0.25533;0.453743;0.611958;0.792807;0.000377;368.848743;0.339665;1;0.5;1.073091;1.375939;0.463382;-0.151268;0.479193;1577.76183;0;0.5;102;AGN;54965
CSS090403:120715-023330;181.814188;-2.558256;1.023745;0.264151;0.067171;0.156385;0.312125;0.513525;0.750091;0.000166;103.432404;0.201341;1;0.5;0.886022;1.25814;0.810545;0.693343;0.442417;1452.90682;0;0.490566;53;AGN;54925
CSS090319:135421+284015;208.58857;28.670999;0.842968;0.2;0.141715;0.249067;0.387478;0.496974;0.756055;0.000247;105.486294;0.309041;1;0.5;1.416157;1.481108;-0.3219;-0.420696;0.433109;4.594827;0;0.466667;15;AGN;54910
CSS090226:122051+345006;185.214619;34.835084;1.465;0.275362;0.153216;0.271629;0.392799;0.518212;0.739131;8.6e-05;247.844828;0.355;1;0.5;2.784386;1.478653;0.22908;0.210131;0.517824;1589.835753;0;0.5;138;AGN;54889
CSS090202:105407+010236;163.529908;1.043122;1.00098;0.326531;0.175435;0.268622;0.457066;0.578063;0.856515;-5.8e-05;66.71313;0.324315;1;0.6;1.755416;1.304018;-0.170322;-0.429928;0.438777;0.999292;0;0.489796;49;AGN;54865
CSS081220:034643+142027;56.678813;14.340954;0.982869;0.3125;0.167628;0.290705;0.394389;0.459569;0.60534;2.8e-05;159.995;0.350018;1;0.566667;1.891832;1.628271;-0.319933;-0.23107;0.468245;1.049245;0;0.5;32;AGN;54821
CSS081031:013628+311031;24.115631;31.175295;0.970441;0.325;0.296261;0.485967;0.591952;0.665964;0.829289;-0.001551;187.864006;0.374866;1;0.533333;0.978283;1.185657;0.451913;-0.830083;0.486122;465.77946;0;0.5;40;AGN;54771
CSS080403:170550+265903;256.457538;26.984059;0.710535;0.304348;0.19129;0.291385;0.352801;0.486044;0.897513;-8.7e-05;62.27931;0.216193;1;0.454545;0.625568;0.997942;0.816765;-0.249285;0.400774;2.235535;0;0.478261;23;AGN;54560
CSS080314:141858+144617;214.741409;14.771437;1.595;0.269504;0.162572;0.307774;0.448054;0.566922;0.785265;4.2e-05;378.151261;0.33;1;0.5;4.395106;1.362463;-0.053992;1.432719;0.508414;0.814761;0;0.48227;141;AGN;54540
CSS071216:110407-045134;166.027566;-4.859527;1.415;0.28692;0.134118;0.28416;0.421991;0.597428;0.782422;-0.000208;385.786803;0.27;0.995781;0.466667;1.249055;1.190014;0.872994;1.29772;0.457559;2570.10243;0.008439;0.489451;237;AGN;54452
CSS121203:045703+035733;74.263811;3.959295;1.22;0.153025;0.160277;0.273589;0.389573;0.553085;0.738614;-3e-06;297.142857;0.09;0.996441;0.4;0.832506;0.404184;4.481336;50.330997;0.176803;0.226488;0.003559;0.47331;281;Flare;56264
CSS121113:014550+171760;26.457525;17.299752;1.23;0.261905;0.178955;0.26743;0.377289;0.562122;0.767933;-4e-06;278.225807;0.14;1;0.466667;3.207266;0.721043;-0.648078;5.573012;0.263703;0.274075;0;0.495238;210;Flare;56244
CSS121023:032457-203456;51.238712;-20.58232;1.805;0.118812;0.103252;0.158202;0.21422;0.386661;0.592247;-0.000137;189.358373;0.11;0.990099;0.533333;14.559656;0.977137;-4.060851;23.187139;0.420535;0.598364;0;0.49505;101;Flare;56223
CSS121008:013641+290320;24.172761;29.055436;1.52;0.083019;0.11294;0.245985;0.355579;0.511188;0.700764;-0.000112;129.330254;0.12;0.984906;0.566667;8.817479;0.599624;-4.77278;30.365719;0.34071;0.226501;0;0.498113;265;Flare;56208
CSS120921:145419+530735;223.578581;53.1263;1.215;0.172414;0.13085;0.209023;0.359871;0.471648;0.716047;-0.000141;301.886794;0.17;1;0.466667;3.570688;0.919788;-1.809192;6.468137;0.339717;0.883633;0;0.5;116;Flare;56191
CSS120914:220118+175647;330.325765;17.946366;1.8;0.032836;0.135643;0.271331;0.425113;0.548056;0.739105;-2.4e-05;511.244378;0.06;0.997015;0.466667;20.677041;0.271621;-10.289775;134.982578;0.229751;0.444009;0;0.489552;335;Flare;56184
CSS120622:222320+123009;335.833609;12.502627;1.23;0.073171;0.113534;0.189233;0.340688;0.456448;0.739166;-1e-06;270.863836;0.04;0.996951;0.566667;4.296634;0.244504;-5.866247;59.764951;0.154822;1.038383;0;0.439024;328;Flare;56100
