objID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z
1237648704044466417,20.97057,19.45426,18.59841,18.20552,17.92244
1237648704040730821,20.16916,18.74391,18.03125,17.55801,17.29862
1237648704050168028,21.43623,20.59794,19.82182,19.42762,19.31556
1237648704040796231,19.09046,17.35055,16.57162,16.23707,15.83439
1237648704040796277,19.62442,19.02207,18.91974,18.78307,18.80476
1237648704042958971,21.50796,19.59241,18.45356,18.08313,17.71741
1237648704046825654,19.91648,18.17326,17.25547,16.88915,16.57214
1237648704040992943,20.8639,19.09725,18.05236,17.62796,17.26139
1237648704040992965,20.4152,18.64068,17.77525,17.42444,17.13993
1237648704048267574,22.01804,19.96959,18.77855,18.33466,18.01112
1237648704043024627,20.01545,18.12243,17.2408,16.85213,16.5518
1237648704042041444,20.11672,18.77488,18.07753,17.61282,17.30367
1237648704044597453,20.37371,19.37875,18.91636,18.60379,18.46613
1237648704043089981,19.63351,19.27817,19.2717,19.61473,19.65599
1237648704047415460,21.10813,19.99282,19.26112,18.8355,18.60389
1237648704047546574,20.27071,19.72915,18.67191,18.00716,17.91294
1237648704044597491,22.16397,20.7863,19.5837,19.14093,18.82817
1237648704041582692,20.47829,18.72472,17.84628,17.34209,17.06776
1237648704047677507,19.92443,17.94394,16.93035,16.7339,16.3948
1237648704041582782,23.6496,21.6407,19.84777,19.22807,18.91764
1237648704041713749,20.76378,19.04823,17.94059,17.47684,17.13882
1237648704041713785,19.97162,18.3358,17.6885,17.42188,17.23449
1237648704041713840,20.96345,18.97946,17.9466,17.56105,17.2653
1237648704049447009,19.58415,18.63788,18.2648,18.47804,18.39421
1237648704043876529,20.86919,19.88845,19.21626,19.14805,19.00903
1237648704041779694,22.81046,21.96408,20.63532,20.35054,20.20481
1237648704043942119,21.36399,20.13441,19.271,19.06408,18.83845
1237648704045318338,21.43826,19.49666,18.44067,17.96762,17.53701
1237648704043942129,21.1121,19.36866,18.37074,18.0812,17.76101
1237648704046235656,20.87718,19.53809,18.77368,18.51107,18.27984
1237648704042696925,20.68653,19.33165,18.72529,18.36691,18.15688
1237648704042893537,21.78569,19.70368,18.51896,18.10229,17.73149
1237648704044532449,23.48973,22.8126,21.20318,20.40951,20.05345
1237648704047415410,20.18573,19.4401,19.08661,18.78269,18.7109
1237648704041713811,21.36486,19.58722,18.62367,18.24623,17.98433
1237648704046039304,20.65329,19.71203,19.0306,18.89356,18.84837
1237648704047808626,20.58415,18.70971,17.84785,17.46448,17.14978
1237648704048726523,23.81723,22.09999,21.20978,20.97213,20.44926
1237648704044794112,21.13525,20.94309,20.83122,21.19946,21.40454
1237648704042565739,19.32353,18.32682,17.87261,17.60836,17.39495
1237648704044138666,20.45199,18.49344,17.59734,17.1149,16.8348
1237648704042565863,20.91815,19.12265,18.28058,17.95155,17.61344
1237648703531778732,21.69984,20.00541,19.03248,18.57145,18.21266
1237648704045121794,24.36615,21.81814,20.17805,19.6212,19.15026
1237648704045121862,23.99155,22.09558,20.2992,19.6493,19.11453
1237648704045187192,20.18937,18.99589,18.57262,18.21727,17.90983
1237648704045318156,19.55455,17.69606,16.98852,16.5691,16.19465
1237648704045383775,20.94577,19.39132,18.76826,18.37411,18.06309
1237648704045383818,20.57945,18.72262,17.89157,17.461,17.07626
1237648704045449330,19.96709,18.6899,18.27572,17.96378,17.75047
1237648704045449428,21.5184,20.37235,19.82766,19.33145,19.13277
1237648704047808727,20.58805,19.23921,18.54615,18.14075,17.86642
1237648704045777136,19.84828,19.38768,19.03667,18.5971,18.54263
1237648704045777139,20.97997,19.74953,18.81543,18.38298,18.10788
1237648704045973610,20.02792,18.40569,17.47289,17.16013,16.92974
1237648704049840289,21.46504,20.38247,19.86636,19.54987,19.29867
1237648704049840321,21.28675,19.50663,18.68633,18.29323,17.98343
1237648704023625805,21.65307,25.1148,18.92066,18.5055,18.39937
1237648704049840352,20.40199,19.31523,18.94013,18.64231,18.48101
1237648704048070808,20.51005,19.61308,19.22306,19.03106,18.87134
1237648704046235841,20.41997,18.44846,17.49874,17.17527,16.89107
1237648704048070810,20.54953,19.46483,18.69963,18.28041,18.06437
1237648704048988311,21.04569,19.19055,18.36574,17.93636,17.50678
1237648704049053753,24.33389,21.21968,19.77055,19.28968,19.01482
1237648704051544311,20.7701,18.84287,17.84255,17.4681,17.10101
1237648704049053758,24.63478,21.03501,20.26693,19.76371,22.82736
1237648704046366849,20.01465,18.0683,17.15166,16.85004,16.46858
1237648704043942146,21.56081,20.16509,19.38222,19.16181,18.98041
1237648704040140899,19.93999,18.38572,17.41087,16.84985,16.73664
1237648704049905802,21.60596,20.39535,19.71887,19.1952,18.98737
1237648704044269714,20.95625,19.219,18.27266,17.97732,17.64235
1237648704051871904,22.09184,20.29602,18.91991,18.47861,18.07979
1237648704040140972,21.39169,20.15129,19.06261,18.43607,18.34364
1237648704042696946,21.77004,20.37485,19.71148,19.44512,19.12499
1237648704040140999,22.28067,20.77129,19.16973,18.5285,18.4013
1237648704044269748,20.60288,18.83357,17.86185,17.57131,17.23112
1237648704046366953,21.22371,19.91795,19.31207,19.21944,18.80428
1237648704040206510,21.06387,19.25845,18.21277,17.69411,17.52558
1237648704040206557,20.99545,19.28758,18.1914,17.64282,17.46795
1237648704049905813,21.18517,19.15462,18.13447,17.60041,17.28041
1237648704049905836,21.48935,19.63267,18.76185,18.32156,18.02679
1237648704049905845,21.35777,19.41056,18.48857,18.07132,17.76564
1237648704040206597,22.11147,20.40702,19.33688,18.65548,18.52737
1237648704042827802,21.92068,20.25483,19.08724,18.57592,18.23174
1237648704040271992,20.06748,18.77757,18.09603,17.72855,17.70728
1237648704047808730,21.00497,19.69943,18.97817,18.58437,18.32047
1237648704040272025,20.59292,19.41668,18.51328,18.16656,18.06931
1237648704049905857,21.61563,19.81988,18.98403,18.59981,18.35128
1237648704049905867,21.9199,20.09865,19.23877,18.8196,18.50979
1237648704040272124,24.31215,21.41027,19.40342,18.84511,18.5608
1237648704047808740,22.06568,20.17244,19.40886,18.98537,18.64441
1237648704044400644,19.45332,18.61165,18.28539,17.88334,17.84069
1237648704040468525,21.28028,20.15449,19.28015,18.88695,18.52414
1237648704040468662,21.44099,19.70001,18.83815,18.31058,17.87556
1237648704040468669,20.21215,19.43038,18.71352,18.34855,18.08425
1237648704040468676,20.63479,19.69895,19.06009,18.68151,18.38798
1237648704040468681,21.88031,19.83574,18.62432,18.14901,17.78095
1237648704049512499,18.60441,16.78678,15.98256,15.73654,15.5098
1237648704049053951,23.31605,20.53106,19.03083,18.44756,18.09105
1237648704046563336,19.40964,17.55891,17.04655,16.67481,16.35158
1237648704040599576,21.89669,19.78176,18.58233,18.0552,17.24526
1237648704040599577,21.72698,20.00592,19.01477,18.55749,18.26677
1237648704046563491,21.24129,19.85502,19.47005,19.08178,18.72739
1237648704042893456,21.39518,19.5728,18.51829,18.11745,17.74249
1237648704046563522,22.39892,20.40655,19.74989,19.13324,18.53053
1237648704042893506,22.14816,20.18063,19.35824,18.91904,18.58805
1237648704040599659,19.87419,18.99104,18.80432,18.53193,18.52045
1237648704040599736,21.50381,20.32335,19.37425,18.96599,18.6637
1237648704040600121,22.9843,21.83061,20.09166,19.49206,19.11662
1237648704040600304,23.21777,22.4419,20.39408,19.78617,19.3673
1237648704040665158,21.38539,19.39816,18.44792,18.02844,17.67837
1237648704052854963,21.65899,20.2299,19.44417,18.96916,18.55013
1237648704048201919,20.24823,19.22029,18.5312,18.17216,17.96243
1237648704042893540,21.65204,20.00042,18.94109,18.52149,18.13939
1237648704040665167,19.37276,18.39876,18.06626,17.79892,17.61667
1237648704040665226,21.74701,19.78627,18.58983,18.1292,17.76753
1237648704046563556,21.31962,19.81009,19.84065,19.66309,19.41067
1237648704048201928,20.74536,18.95015,18.0837,17.72305,17.4105
1237648704046629003,19.59512,18.65115,18.57601,18.40077,18.14288
1237648704048201994,21.60674,20.30972,19.65846,19.41904,19.21566
1237648704046629097,22.69818,20.81951,19.44619,18.87847,18.36568
1237648704040665282,23.22344,21.55791,19.91199,19.33024,18.94064
1237648704040665286,23.11049,21.16133,19.54014,18.94347,18.62053
1237648704040730773,21.02281,19.32164,18.54906,17.97389,17.64767
1237648704040730777,24.45508,22.20748,20.36826,19.49769,19.21229
1237648704042893556,21.19619,19.60933,18.53714,18.0723,17.71644
1237648704048267494,23.98623,21.99031,20.23886,19.65338,19.30198
1237648704050168054,22.03234,20.27871,18.91592,18.4595,18.21864
1237648704042893568,21.54102,20.51382,20.03635,19.81786,19.66528
1237648704042893577,21.18484,19.22366,18.14387,17.70755,17.33935
1237648704042041387,20.09402,19.12106,18.67922,18.36307,18.12411
1237648704046825622,20.18983,18.80821,17.95062,17.52707,17.2442
1237648704046825624,21.22266,19.40011,18.3928,18.00079,17.59146
1237648704044466436,20.62005,19.25442,18.34182,17.9379,17.60209
1237648704053248096,21.43934,19.3498,18.27587,17.79399,17.41598
1237648704044531800,20.3806,19.01285,18.36295,18.067,17.83782
1237648704046825668,21.20606,19.2385,18.24748,17.82862,17.4435
1237648704046825700,21.32274,19.66128,18.55,18.14909,17.83597
1237648704040927338,21.81029,20.10845,18.9212,18.49776,18.13353
1237648704043024400,21.39719,19.9719,18.92332,18.57129,18.22269
1237648704047284235,18.58199,18.00637,17.61621,17.15157,16.4592
1237648704047284236,19.21355,18.71706,18.71627,18.70988,18.64382
1237648704047284238,20.20978,19.37042,19.0665,18.92353,18.62368
1237648704043024429,21.86336,20.59361,19.48635,19.06326,18.80828
1237648704044531849,21.27573,20.05456,19.19709,18.8143,18.46184
1237648704047284422,21.32076,19.62491,18.58397,18.16185,17.77909
1237648704047284450,21.2807,19.48074,18.41012,17.99824,17.58982
1237648704047284532,23.3226,20.62136,19.14237,18.6285,18.20996
1237648704048398484,20.04754,19.25229,18.88275,18.63745,18.54248
1237648704048398494,21.12175,19.60997,18.76546,18.27186,17.9592
1237648704047349875,21.292,19.81912,18.95344,18.49607,18.0675
1237648704053444899,20.98407,18.97194,17.95937,17.60373,17.13687
1237648704053444901,21.72215,19.5937,18.57615,18.20061,17.75578
1237648704047349891,20.08365,18.08867,17.12327,16.63272,16.22497
1237648704047349924,21.07652,19.31607,18.31912,17.88631,17.55306
1237648704047349927,20.26084,18.95161,18.2518,17.81604,17.51163
1237648704047349988,21.26417,20.21188,19.30576,18.73728,18.31743
1237648704043090091,20.79492,19.36097,18.66965,18.32339,18.1529
1237648704047481037,21.00541,19.33458,18.44235,17.93694,17.75343
1237648704047481103,22.75243,20.9581,19.45194,18.80413,18.60389
1237648704048529754,21.69921,20.54306,20.21572,20.17213,20.21172
1237648704048595089,21.16196,19.10982,18.15763,17.72486,17.35508
1237648704047546589,21.44796,19.93431,19.13426,18.58178,18.38473
1237648704047612228,23.96559,20.98318,19.28208,18.78506,18.40142
1237648704043155530,21.36135,19.36495,18.31268,17.79117,17.50398
1237648704041582784,23.94422,20.73528,19.13481,18.54021,18.21248
1237648704041583146,24.35086,21.84262,20.00155,19.30832,18.89781
1237648704041648378,23.98434,21.27805,19.4856,18.91721,18.54929
1237648704043155883,23.11373,21.87976,20.17465,19.37187,19.02405
1237648704041713764,21.14156,19.06035,18.0613,17.65086,17.34709
1237648704054034805,20.24452,18.28802,17.67459,17.3534,16.84437
1237648704041713808,21.19877,19.18192,18.14469,17.71744,17.38966
1237648704047808790,21.97232,20.537,19.53741,19.02145,18.53965
1237648704044728411,22.06199,19.88801,18.6975,18.22611,17.89779
1237648704047677616,21.36098,20.12631,19.03234,18.82944,18.54986
1237648704047677620,21.95445,20.28515,19.12768,18.8508,18.5257
1237648704047677628,20.08319,18.60846,17.74554,17.47341,17.20136
1237648704047677629,20.09043,18.8095,18.03959,17.86913,17.59999
1237648704047808622,20.31247,18.43367,17.50356,17.13032,16.80836
1237648704047808623,20.33359,19.18251,18.52898,18.17832,17.95504
1237648704049447045,22.36906,20.53199,18.93457,18.51206,18.2192
1237648704047808680,21.31298,20.11877,19.42409,19.06418,18.74198
1237648704041844752,21.37743,19.40211,18.24842,17.90172,17.57475
1237648704048005258,21.33295,19.94581,19.17712,18.92844,18.65938
1237648704047939723,20.66842,19.48117,19.02622,18.73611,18.62052
1237648704047939756,19.86788,18.88593,18.45201,18.2014,18.09258
1237648704047939897,22.85783,20.45123,19.06303,18.59119,18.29645
1237648704049447048,21.56013,20.44266,19.45503,19.31602,19.02543
1237648704044990625,20.021,18.83686,18.62669,18.3943,18.28028
1237648704048988237,21.77984,19.9225,18.75803,18.24102,17.76897
1237648704046366938,20.68573,19.4384,18.72939,18.47738,18.12961
1237648704050037018,23.21328,21.30889,19.61223,19.13223,18.80321
1237648704050168000,20.85216,18.9336,17.83523,17.32708,16.96718
1237648704050823718,24.20027,22.02769,20.49972,19.74523,19.34784
1237648704049512849,24.55067,21.94589,20.24127,19.64869,19.30644
1237648704048791939,22.87253,20.55375,19.2599,18.74996,18.35737
1237648704044990573,21.25128,19.93981,19.41638,19.04277,18.8068
1237648704044990592,21.28418,19.77322,19.15373,18.81916,18.45252
1237648704049643539,21.24686,19.0071,17.9178,17.5156,17.13147
1237648704049643683,21.61345,19.51617,18.42606,18.05905,17.66034
1237648704048857286,19.59498,18.55623,18.57848,18.4257,18.16319
1237648704050561343,22.19407,20.62547,19.75863,19.37374,18.9242
1237648704049643684,22.24578,20.11739,18.97799,18.53575,18.1021
1237648704048922736,22.0248,20.0995,18.89323,18.38623,17.93373
1237648704049643723,20.73049,18.67125,17.57743,17.20663,16.8102
1237648704049643755,21.48829,19.50324,18.39341,18.00008,17.63783
1237648704049643763,21.69469,19.93163,18.99528,18.63573,18.33411
1237648704048922761,19.8339,18.53032,18.10855,17.67675,17.30969
1237648704045908093,21.40821,19.58829,18.35868,17.89551,17.63457
1237648704045908169,-9999,-9999,17.77695,17.30303,-9999
1237648704049774773,21.01971,19.30744,18.4628,17.98663,17.7103
1237648704050823260,22.00343,20.17278,19.13792,18.64821,18.34702
1237648704049774873,22.95033,21.43114,19.73349,19.11255,18.66135
1237648704050692241,21.91606,20.20568,19.2307,18.68549,18.16113
1237648704046170240,21.04856,19.25279,18.1568,17.76301,17.51268
1237648704050692299,20.49725,19.42368,19.08033,18.85233,18.58773
1237648704048660770,22.92878,20.50726,19.06785,18.63811,18.25676
1237648704051544257,21.03136,19.80844,19.14397,18.8479,18.53476
1237648704051544282,20.71879,18.87478,18.06256,17.73908,17.42208
1237648704051544317,20.29495,18.45991,17.79675,17.52006,17.27254
1237648704050692369,23.32056,20.86824,19.42585,18.88722,18.48926
1237648704051937440,21.37484,19.90521,18.9103,18.5279,18.22414
1237648704048136394,20.46499,18.47634,17.58642,17.27638,16.88921
1237648704051937451,22.11835,20.39124,19.3074,18.90151,18.50452
1237648704051937472,22.1877,20.47594,19.52582,19.10208,18.80426
1237648704048136409,21.40738,19.71515,18.95467,18.66642,18.30144
1237648704046432280,20.644,18.85096,18.04891,17.73191,17.37924
1237648704046432486,20.6574,19.32714,18.80862,18.54617,18.2067
1237648704048136440,20.40828,18.42918,17.61731,17.28162,17.11522
1237648704048136455,21.81776,19.63832,18.45169,18.05631,17.72313
1237648704046432556,21.35356,20.16037,19.59627,19.3814,18.97474
1237648704046432575,20.93912,19.40081,18.55108,18.16413,17.82122
1237648704046432577,20.8663,19.65083,18.97254,18.66699,18.34283
1237648704046432583,21.66317,19.83105,18.96055,18.52336,18.00625
1237648704046497926,21.09805,19.25016,18.33198,17.98308,17.59624
1237648704048726275,22.06734,19.87674,18.98054,18.5449,17.99461
1237648704046498001,22.26591,20.03026,19.10844,18.65014,18.21793
1237648704046498021,20.81414,18.80172,17.95496,17.62649,17.27423
1237648704049905873,20.15557,18.2075,17.32026,16.90959,16.61252
1237648704046498235,23.00518,22.13595,20.46696,19.7952,19.29735
1237648704049905920,21.06429,19.15083,18.25263,17.85712,17.53264
1237648704040468683,21.11226,20.02948,19.48608,19.20978,18.90757
1237648704048136508,21.019,19.85241,19.37285,19.05692,18.90362
1237648704049905959,19.95818,18.20946,17.63295,17.23578,17.05268
1237648704049119426,20.35593,19.00809,17.97054,17.52094,17.29871
1237648704049906018,21.1869,19.5225,18.63321,18.23941,17.94943
1237648704049906046,20.87282,19.69382,19.08163,18.66655,18.4353
1237648704049971379,20.54438,19.06119,18.26957,17.88553,17.61853
1237648704049971441,21.188,19.38548,18.47918,18.11967,17.76743
1237648704049971518,21.80906,19.90224,18.82916,18.44386,18.14834
1237648704055148760,21.63165,20.45857,19.59341,19.20298,19.06589
1237648704050036972,21.57687,19.9837,19.03225,18.60555,18.23447
1237648704050037063,22.51546,21.05032,20.28258,20.0834,19.83548
1237648704048136544,-9999,-9999,-9999,-9999,-9999
1237648704049119470,20.93332,20.07175,19.14492,18.75495,18.62152
1237648704052854921,22.39369,20.12041,18.87929,18.40628,18.11821
1237648704050102409,19.82331,19.07577,18.75276,18.7137,18.61477
1237648704052920412,20.59068,19.48274,19.39381,19.22776,19.21785
1237648704052920448,20.71752,18.73887,17.93823,17.5599,17.24217
1237648704052920522,21.14758,19.89667,19.82034,19.57628,19.38326
1237648704052920565,20.47142,18.71134,17.95362,17.56758,17.2521
1237648704049512634,-9999,-9999,-9999,-9999,-9999
1237648704050102438,20.91934,19.96145,19.39009,19.18983,19.11738
1237648704050102589,20.7847,19.8423,19.37287,19.17333,19.04724
1237648704046694510,22.4929,20.20132,18.91857,18.43366,17.98616
1237648704049184955,20.95277,20.19107,19.65904,19.43175,19.35814
1237648704046694562,21.17375,20.15842,19.57385,19.25907,18.916
1237648704046694581,22.14402,20.2553,19.30048,18.82648,18.32994
1237648704049185051,20.02075,18.6587,17.7886,17.35903,17.18902
1237648704055410972,20.06697,18.91661,18.03206,18.00364,17.66283
1237648704046760198,20.34976,19.25793,18.6733,18.33031,18.02715
1237648704050233524,21.15399,19.17951,18.21019,17.72058,17.41036
1237648704050233542,21.42977,19.53622,18.6598,18.29854,18.05716
1237648704050233574,20.90549,19.03164,18.09964,17.69925,17.4556
1237648704049250317,20.50909,18.67671,17.73276,17.29179,17.16244
1237648704053248083,22.369,19.91911,19.09217,18.69344,18.32323
1237648704053248145,20.79063,19.49848,18.94745,18.62981,18.41656
